date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-06 18:38:53.766,43861248,BTC-27MAR20-6000-C,19,1570387133766,1.0,1.0,0.35,sell,2,7795.86,88.74
2019-10-07 00:29:20.525,43893823,BTC-27MAR20-6000-C,20,1570408160525,0.9,0.9,0.35,sell,3,7784.86,88.85
2019-10-08 02:13:08.010,44012336,BTC-27MAR20-6000-C,21,1570500788010,0.1,0.1,0.39399999999999996,buy,0,8327.37,96.43
2019-10-10 13:41:16.876,44400930,BTC-27MAR20-6000-C,22,1570714876876,0.1,0.1,0.38,buy,2,8498.56,83.77
2019-10-10 13:45:01.509,44401543,BTC-27MAR20-6000-C,23,1570715101509,0.1,0.1,0.391,buy,0,8506.06,89.65
2019-10-10 13:46:25.366,44401675,BTC-27MAR20-6000-C,24,1570715185366,0.1,0.1,0.389,sell,2,8504.44,88.55
2019-10-11 05:30:25.793,44529580,BTC-27MAR20-6000-C,25,1570771825793,0.1,0.1,0.381,sell,2,8397.63,87.6
2019-10-15 16:12:30.627,44935184,BTC-27MAR20-6000-C,26,1571155950627,0.8,0.8,0.361,sell,2,8219.91,83.04
2019-10-15 16:12:32.190,44935422,BTC-27MAR20-6000-C,27,1571155952190,0.2,0.2,0.361,sell,3,8218.11,83.1
2019-10-16 07:39:47.264,44991181,BTC-27MAR20-6000-C,28,1571211587264,2.0,2.0,0.352,buy,2,8150.35,80.21
2019-10-16 12:30:24.391,45029028,BTC-27MAR20-6000-C,29,1571229024391,1.0,1.0,0.345,sell,2,7971.14,81.99
2019-10-16 16:52:32.604,45068770,BTC-27MAR20-6000-C,30,1571244752604,0.8,0.8,0.3495,buy,0,7968.86,84.39
