date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-06 14:45:09.446,43837198,BTC-29NOV19-8000-P,25,1570373109446,10.0,10.0,0.125,sell,0,7915.06,78.1
2019-10-07 05:12:13.743,43914612,BTC-29NOV19-8000-P,26,1570425133743,2.0,2.0,0.1315,buy,0,7832.67,79.31
2019-10-07 05:14:01.991,43914723,BTC-29NOV19-8000-P,27,1570425241991,1.0,1.0,0.131,sell,2,7836.86,79.17
2019-10-07 06:05:25.241,43916782,BTC-29NOV19-8000-P,28,1570428325241,5.0,5.0,0.131,buy,3,7843.68,79.55
2019-10-07 06:06:18.003,43916821,BTC-29NOV19-8000-P,29,1570428378003,10.0,10.0,0.131,sell,3,7842.69,79.32
2019-10-07 12:36:15.812,43945704,BTC-29NOV19-8000-P,30,1570451775812,7.0,7.0,0.1065,sell,2,8131.41,77.17
2019-10-07 15:07:27.368,43962940,BTC-29NOV19-8000-P,31,1570460847368,0.5,0.5,0.10300000000000001,buy,2,8186.07,77.19
2019-10-07 15:57:24.093,43970373,BTC-29NOV19-8000-P,32,1570463844093,3.0,3.0,0.102,sell,2,8190.75,76.37
2019-10-08 07:07:00.957,44023953,BTC-29NOV19-8000-P,33,1570518420957,0.1,0.1,0.10099999999999999,buy,2,8234.89,78.68
2019-10-08 13:03:49.532,44056948,BTC-29NOV19-8000-P,34,1570539829532,1.0,1.0,0.1,sell,2,8236.62,78.47
2019-10-08 14:23:29.234,44068595,BTC-29NOV19-8000-P,35,1570544609234,0.5,0.5,0.10300000000000001,sell,0,8182.19,78.36
2019-10-08 21:45:08.491,44113970,BTC-29NOV19-8000-P,36,1570571108491,0.1,0.1,0.10300000000000001,sell,1,8165.15,77.64
2019-10-09 02:20:58.173,44147416,BTC-29NOV19-8000-P,37,1570587658173,10.0,10.0,0.102,sell,2,8151.4,76.51
2019-10-09 07:37:29.417,44168247,BTC-29NOV19-8000-P,38,1570606649417,2.0,2.0,0.1015,buy,2,8178.71,77.56
2019-10-09 09:02:05.529,44177733,BTC-29NOV19-8000-P,39,1570611725529,1.0,1.0,0.098,sell,2,8211.35,76.94
2019-10-09 10:19:57.623,44186684,BTC-29NOV19-8000-P,40,1570616397623,1.0,1.0,0.09699999999999999,sell,2,8223.9,76.78
2019-10-09 10:52:08.524,44190573,BTC-29NOV19-8000-P,41,1570618328524,0.2,0.2,0.09699999999999999,buy,3,8206.66,75.95
2019-10-10 06:33:21.494,44356873,BTC-29NOV19-8000-P,42,1570689201494,1.0,1.0,0.076,sell,2,8601.37,77.3
2019-10-10 06:39:50.603,44357018,BTC-29NOV19-8000-P,43,1570689590603,1.0,1.0,0.079,buy,0,8599.43,79.31
2019-10-10 15:00:48.688,44408138,BTC-29NOV19-8000-P,44,1570719648688,10.0,10.0,0.0785,sell,2,8511.74,75.91
2019-10-10 15:28:27.763,44410425,BTC-29NOV19-8000-P,45,1570721307763,5.0,5.0,0.0765,buy,2,8537.6,75.48
2019-10-10 15:28:57.981,44410511,BTC-29NOV19-8000-P,46,1570721337981,5.0,5.0,0.0765,buy,3,8535.06,75.4
2019-10-10 15:29:38.663,44410645,BTC-29NOV19-8000-P,47,1570721378663,5.0,5.0,0.077,buy,0,8532.17,75.58
2019-10-10 16:16:19.183,44417616,BTC-29NOV19-8000-P,48,1570724179183,5.0,5.0,0.0745,buy,2,8582.95,75.54
2019-10-10 18:10:05.296,44424544,BTC-29NOV19-8000-P,49,1570731005296,1.0,1.0,0.078,buy,0,8524.34,76.02
2019-10-11 01:20:08.708,44459519,BTC-29NOV19-8000-P,52,1570756808708,1.4,1.4,0.0795,buy,1,8534.6,77.47
2019-10-11 01:20:08.708,44459517,BTC-29NOV19-8000-P,50,1570756808708,10.0,10.0,0.079,buy,0,8534.6,77.1
2019-10-11 01:20:08.708,44459518,BTC-29NOV19-8000-P,51,1570756808708,8.6,8.6,0.0795,buy,0,8534.6,77.47
2019-10-11 05:09:00.927,44494710,BTC-29NOV19-8000-P,53,1570770540927,6.0,6.0,0.073,buy,2,8681.81,78.12
2019-10-11 05:12:15.411,44496438,BTC-29NOV19-8000-P,54,1570770735411,6.0,6.0,0.073,buy,3,8680.02,78.23
