date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-10-10,ETH,29NOV19,300,C,0.017,88.38,2,193.68,ETH-29NOV19-300-C
2019-10-11,ETH,29NOV19,300,C,0.016,93.59,2,185.4,ETH-29NOV19-300-C
