date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-08 08:23:16.770,8428453,ETH-29NOV19-220-C,19,1570522996770,20.0,20.0,0.07200000000000001,sell,0,179.9,94.95
2019-10-09 13:59:00.732,8462175,ETH-29NOV19-220-C,20,1570629540732,105.0,105.0,0.073,buy,0,185.67,90.62
2019-10-09 13:59:01.086,8462193,ETH-29NOV19-220-C,21,1570629541086,4.0,4.0,0.073,buy,1,185.66,90.2
2019-10-09 13:59:01.355,8462204,ETH-29NOV19-220-C,22,1570629541355,91.0,91.0,0.073,buy,1,185.66,90.2
2019-10-10 23:06:36.778,8530233,ETH-29NOV19-220-C,23,1570748796778,1.0,1.0,0.081,sell,0,191.94,89.96
2019-10-12 18:13:43.768,8607489,ETH-29NOV19-220-C,24,1570904023768,17.0,17.0,0.061,sell,2,180.36,90.71
