date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-10-08,ETH,29NOV19,220,C,0.07200000000000001,94.95,1,179.9,ETH-29NOV19-220-C
2019-10-09,ETH,29NOV19,220,C,0.073,90.2,3,185.66,ETH-29NOV19-220-C
2019-10-10,ETH,29NOV19,220,C,0.081,89.96,1,191.94,ETH-29NOV19-220-C
2019-10-12,ETH,29NOV19,220,C,0.061,90.71,1,180.36,ETH-29NOV19-220-C
2019-10-13,ETH,29NOV19,220,C,0.063,89.92,1,183.07,ETH-29NOV19-220-C
2019-10-14,ETH,29NOV19,220,C,0.054,79.81,1,186.6,ETH-29NOV19-220-C
2019-10-15,ETH,29NOV19,220,C,0.049,84.8,7,179.45,ETH-29NOV19-220-C
2019-10-16,ETH,29NOV19,220,C,0.03,76.67,3,172.76,ETH-29NOV19-220-C
2019-10-17,ETH,29NOV19,220,C,0.036,77.13,2,178.41,ETH-29NOV19-220-C
