date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-07 00:41:09.379,43896986,BTC-27MAR20-26000-C,58,1570408869379,0.1,0.1,0.018000000000000002,sell,2,7816.06,97.87
2019-10-08 05:53:01.687,44022460,BTC-27MAR20-26000-C,59,1570513981687,0.1,0.1,0.0205,buy,0,8251.57,97.19
2019-10-10 21:03:21.919,44436481,BTC-27MAR20-26000-C,60,1570741401919,0.1,0.1,0.0235,buy,0,8594.26,97.96
2019-10-10 21:05:55.558,44436731,BTC-27MAR20-26000-C,61,1570741555558,0.1,0.1,0.0205,sell,2,8600.11,95.24
2019-10-13 14:05:17.346,44737248,BTC-27MAR20-26000-C,62,1570975517346,0.5,0.5,0.0205,buy,3,8400.56,97.49
2019-10-16 02:28:25.353,44983449,BTC-27MAR20-26000-C,63,1571192905353,0.2,0.2,0.015,sell,2,8162.42,94.29
2019-10-16 19:04:09.154,45076229,BTC-27MAR20-26000-C,64,1571252649154,0.2,0.2,0.0125,sell,2,7957.15,93.01
