date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-09 23:26:14.774,8495447,ETH-27DEC19-120-P,268,1570663574774,500.0,500.0,0.038,sell,2,194.69,113.72
2019-10-11 15:19:57.251,8576215,ETH-27DEC19-120-P,269,1570807197251,2.0,2.0,0.036000000000000004,sell,2,184.6,103.31
2019-10-11 16:08:03.294,8578384,ETH-27DEC19-120-P,270,1570810083294,15.0,15.0,0.04,buy,0,181.1,103.87
2019-10-12 13:00:06.673,8601762,ETH-27DEC19-120-P,271,1570885206673,10.0,10.0,0.04,sell,1,183.75,107.03
2019-10-12 13:00:07.705,8601771,ETH-27DEC19-120-P,272,1570885207705,10.0,10.0,0.04,sell,1,183.79,107.05
2019-10-12 13:00:08.224,8601772,ETH-27DEC19-120-P,273,1570885208224,10.0,10.0,0.04,sell,1,183.83,107.08
2019-10-12 13:00:08.798,8601778,ETH-27DEC19-120-P,274,1570885208798,10.0,10.0,0.04,sell,1,183.83,107.08
2019-10-12 13:00:09.622,8601779,ETH-27DEC19-120-P,275,1570885209622,10.0,10.0,0.04,sell,1,183.85,107.13
2019-10-12 13:02:24.591,8601816,ETH-27DEC19-120-P,276,1570885344591,160.0,160.0,0.04,sell,1,183.98,107.24
2019-10-12 13:02:24.664,8601817,ETH-27DEC19-120-P,277,1570885344664,20.0,20.0,0.04,sell,1,183.98,107.24
2019-10-14 13:35:39.227,8656656,ETH-27DEC19-120-P,278,1571060139227,5.0,5.0,0.034,sell,2,183.28,101.97
2019-10-14 16:23:58.805,8659377,ETH-27DEC19-120-P,279,1571070238805,10.0,10.0,0.031,sell,2,181.01,96.75
2019-10-14 16:24:00.220,8659382,ETH-27DEC19-120-P,280,1571070240220,10.0,10.0,0.031,sell,3,181.0,96.73
2019-10-14 16:24:00.793,8659383,ETH-27DEC19-120-P,281,1571070240793,10.0,10.0,0.031,sell,3,181.0,96.73
2019-10-14 16:24:01.270,8659388,ETH-27DEC19-120-P,282,1571070241270,10.0,10.0,0.031,sell,3,181.0,96.73
2019-10-14 16:24:01.539,8659389,ETH-27DEC19-120-P,283,1571070241539,10.0,10.0,0.031,sell,3,181.0,96.73
2019-10-14 16:25:02.302,8659471,ETH-27DEC19-120-P,284,1571070302302,10.0,10.0,0.031,sell,3,181.24,96.94
2019-10-14 16:25:03.190,8659473,ETH-27DEC19-120-P,285,1571070303190,10.0,10.0,0.031,sell,3,181.27,96.97
2019-10-14 16:25:03.665,8659474,ETH-27DEC19-120-P,286,1571070303665,10.0,10.0,0.031,sell,3,181.27,96.97
2019-10-14 16:26:19.515,8659590,ETH-27DEC19-120-P,287,1571070379515,40.0,40.0,0.03,sell,2,181.61,96.24
2019-10-14 16:28:59.162,8659704,ETH-27DEC19-120-P,288,1571070539162,40.0,40.0,0.03,sell,3,181.72,96.36
2019-10-14 16:28:59.664,8659705,ETH-27DEC19-120-P,289,1571070539664,40.0,40.0,0.03,sell,3,181.72,96.36
2019-10-14 16:29:42.550,8659752,ETH-27DEC19-120-P,290,1571070582550,40.0,40.0,0.03,sell,3,181.86,96.4
2019-10-14 16:37:37.162,8663476,ETH-27DEC19-120-P,291,1571071057162,40.0,40.0,0.028,sell,2,186.26,98.19
2019-10-15 10:14:00.893,8684362,ETH-27DEC19-120-P,292,1571134440893,2.0,2.0,0.027,sell,2,183.66,94.74
2019-10-15 16:13:25.098,8694456,ETH-27DEC19-120-P,293,1571156005098,160.0,160.0,0.027,sell,3,179.79,91.75
2019-10-15 16:16:49.229,8699486,ETH-27DEC19-120-P,294,1571156209229,160.0,160.0,0.027,sell,3,179.77,91.39
2019-10-16 00:19:05.423,8714698,ETH-27DEC19-120-P,295,1571185145423,1.0,1.0,0.027,sell,3,180.8,92.52
2019-10-16 11:41:43.990,8723021,ETH-27DEC19-120-P,296,1571226103990,86.0,86.0,0.026,buy,2,176.44,87.63
2019-10-16 11:41:43.992,8723023,ETH-27DEC19-120-P,297,1571226103992,74.0,74.0,0.026,buy,3,176.44,87.63
2019-10-16 11:42:48.204,8723975,ETH-27DEC19-120-P,298,1571226168204,160.0,160.0,0.025,sell,2,176.61,86.77
2019-10-16 13:43:17.208,8735115,ETH-27DEC19-120-P,299,1571233397208,298.0,298.0,0.024,sell,2,174.17,83.12
2019-10-16 13:43:17.208,8735116,ETH-27DEC19-120-P,300,1571233397208,160.0,160.0,0.024,sell,3,174.17,83.12
2019-10-16 16:13:51.157,8742852,ETH-27DEC19-120-P,301,1571242431157,160.0,160.0,0.025,buy,0,174.15,84.16
