date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-09 01:27:05.442,44144060,BTC-29NOV19-11500-C,1,1570584425442,2.0,2.0,0.0215,sell,1,8178.82,78.36
2019-10-09 01:37:38.097,44144456,BTC-29NOV19-11500-C,2,1570585058097,5.0,5.0,0.0205,sell,2,8188.43,77.07
2019-10-09 09:11:41.110,44179728,BTC-29NOV19-11500-C,3,1570612301110,0.1,0.1,0.0215,sell,0,8214.11,77.78
2019-10-09 14:18:35.056,44212247,BTC-29NOV19-11500-C,4,1570630715056,0.1,0.1,0.023,buy,0,8309.18,77.86
2019-10-09 14:23:26.213,44224332,BTC-29NOV19-11500-C,5,1570631006213,10.0,10.0,0.0265,buy,0,8402.71,79.61
2019-10-09 14:23:26.213,44224333,BTC-29NOV19-11500-C,6,1570631006213,4.0,4.0,0.0265,buy,1,8402.71,79.61
2019-10-09 14:23:26.215,44224334,BTC-29NOV19-11500-C,7,1570631006215,6.0,6.0,0.0265,sell,1,8402.71,79.61
2019-10-10 08:41:05.158,44366414,BTC-29NOV19-11500-C,8,1570696865158,5.0,5.0,0.026000000000000002,sell,2,8571.1,76.47
2019-10-10 12:51:47.392,44397223,BTC-29NOV19-11500-C,9,1570711907392,5.0,5.0,0.024,sell,2,8489.83,76.26
2019-10-11 00:28:45.548,44453348,BTC-29NOV19-11500-C,10,1570753725548,1.0,1.0,0.025,sell,0,8566.67,76.2
2019-10-11 04:42:24.116,44467699,BTC-29NOV19-11500-C,11,1570768944116,1.0,1.0,0.026000000000000002,buy,0,8584.02,77.01
2019-10-11 07:30:03.199,44565525,BTC-29NOV19-11500-C,12,1570779003199,2.0,2.0,0.0245,sell,2,8406.22,79.07
2019-10-11 09:17:19.020,44584745,BTC-29NOV19-11500-C,13,1570785439020,3.0,3.0,0.022000000000000002,sell,2,8365.51,77.14
2019-10-12 10:34:31.544,44670946,BTC-29NOV19-11500-C,14,1570876471544,1.0,1.0,0.02,sell,2,8322.24,76.58
2019-10-12 12:49:35.523,44674283,BTC-29NOV19-11500-C,16,1570884575523,1.0,1.0,0.0185,sell,2,8333.44,74.74
2019-10-12 12:49:35.523,44674282,BTC-29NOV19-11500-C,15,1570884575523,1.0,1.0,0.02,sell,3,8333.44,76.5
2019-10-13 02:53:07.206,44707416,BTC-29NOV19-11500-C,17,1570935187206,1.0,1.0,0.0185,sell,3,8344.95,74.82
2019-10-13 16:30:56.131,44745778,BTC-29NOV19-11500-C,18,1570984256131,0.5,0.5,0.023,buy,0,8466.83,78.06
2019-10-14 08:32:53.281,44806620,BTC-29NOV19-11500-C,19,1571041973281,3.0,3.0,0.018,sell,2,8316.97,75.72
2019-10-14 10:02:32.790,44808875,BTC-29NOV19-11500-C,20,1571047352790,0.5,0.5,0.0165,sell,2,8309.18,74.05
2019-10-14 16:35:59.388,44835237,BTC-29NOV19-11500-C,21,1571070959388,10.0,10.0,0.0175,buy,0,8367.48,74.2
2019-10-14 16:36:41.495,44836515,BTC-29NOV19-11500-C,22,1571071001495,0.1,0.1,0.018,buy,0,8379.83,74.65
2019-10-15 05:16:41.835,44887775,BTC-29NOV19-11500-C,23,1571116601835,0.2,0.2,0.016,sell,2,8330.01,73.41
2019-10-15 16:24:59.780,44951859,BTC-29NOV19-11500-C,24,1571156699780,20.0,20.0,0.0145,buy,2,8178.93,74.89
2019-10-16 05:31:56.035,44986769,BTC-29NOV19-11500-C,25,1571203916035,0.1,0.1,0.0145,sell,3,8163.31,75.6
2019-10-16 07:21:07.326,44989917,BTC-29NOV19-11500-C,26,1571210467326,18.0,18.0,0.0145,sell,3,8142.39,76.08
2019-10-16 07:57:29.801,44991925,BTC-29NOV19-11500-C,27,1571212649801,6.9,6.9,0.0145,sell,3,8127.48,76.32
2019-10-16 18:57:08.519,45075891,BTC-29NOV19-11500-C,28,1571252228519,0.1,0.1,0.011,sell,2,7966.5,74.57
2019-10-16 23:23:48.509,45089873,BTC-29NOV19-11500-C,29,1571268228509,1.0,1.0,0.0125,buy,0,8006.28,76.32
2019-10-17 00:40:04.472,45093279,BTC-29NOV19-11500-C,30,1571272804472,24.0,24.0,0.0125,sell,1,7974.1,77.02
