date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-06 14:10:48.129,8366132,ETH-25OCT19-180-C,93,1570371048129,10.0,10.0,0.06,buy,2,171.29,89.31
2019-10-06 14:10:55.691,8366133,ETH-25OCT19-180-C,94,1570371055691,10.0,10.0,0.06,buy,3,171.37,89.18
2019-10-06 14:10:58.809,8366134,ETH-25OCT19-180-C,95,1570371058809,10.0,10.0,0.06,buy,3,171.37,89.09
2019-10-06 14:13:22.919,8366440,ETH-25OCT19-180-C,96,1570371202919,10.0,10.0,0.057999999999999996,buy,2,170.9,88.23
2019-10-07 00:48:40.272,8385200,ETH-25OCT19-180-C,97,1570409320272,10.0,10.0,0.061,buy,0,169.76,95.31
2019-10-07 21:20:42.132,8413769,ETH-25OCT19-180-C,98,1570483242132,60.0,60.0,0.075,sell,0,179.61,86.62
2019-10-07 23:09:18.811,8416183,ETH-25OCT19-180-C,99,1570489758811,60.0,60.0,0.086,buy,0,182.33,91.55
2019-10-08 04:49:59.021,8424553,ETH-25OCT19-180-C,100,1570510199021,1.0,1.0,0.08199999999999999,sell,2,182.68,85.89
2019-10-09 14:07:18.685,8467702,ETH-25OCT19-180-C,101,1570630038685,50.0,50.0,0.10400000000000001,buy,0,190.07,91.46
2019-10-10 19:47:20.071,8526786,ETH-25OCT19-180-C,102,1570736840071,3.0,3.0,0.107,buy,0,192.14,91.24
2019-10-10 22:15:58.328,8529168,ETH-25OCT19-180-C,103,1570745758328,2.0,2.0,0.109,buy,0,192.98,90.94
2019-10-11 21:39:05.855,8588190,ETH-25OCT19-180-C,104,1570829945855,50.0,50.0,0.057999999999999996,sell,2,179.77,75.99
2019-10-11 22:44:22.089,8589354,ETH-25OCT19-180-C,105,1570833862089,10.0,10.0,0.069,buy,0,181.72,83.93
2019-10-14 22:34:07.848,8672800,ETH-25OCT19-180-C,106,1571092447848,50.0,50.0,0.067,sell,2,186.12,72.73
2019-10-15 14:55:37.992,8687906,ETH-25OCT19-180-C,107,1571151337992,101.0,101.0,0.051,buy,2,181.34,72.19
2019-10-15 16:13:26.044,8694512,ETH-25OCT19-180-C,108,1571156006044,102.0,102.0,0.048,buy,2,179.69,74.24
2019-10-15 16:13:26.424,8694536,ETH-25OCT19-180-C,109,1571156006424,13.0,13.0,0.048,buy,3,179.69,74.24
2019-10-15 16:13:26.430,8694537,ETH-25OCT19-180-C,110,1571156006430,4.0,4.0,0.048,buy,3,179.69,74.24
2019-10-15 17:08:04.739,8704423,ETH-25OCT19-180-C,111,1571159284739,2.0,2.0,0.05,sell,0,179.37,79.15
2019-10-15 20:30:14.398,8709669,ETH-25OCT19-180-C,112,1571171414398,50.0,50.0,0.044,sell,2,179.76,68.91
2019-10-16 03:45:21.354,8716339,ETH-25OCT19-180-C,113,1571197521354,10.0,10.0,0.044,sell,3,179.35,71.58
2019-10-16 07:05:48.794,8718523,ETH-25OCT19-180-C,114,1571209548794,10.0,10.0,0.044,sell,3,178.64,75.08
2019-10-16 07:57:42.286,8719371,ETH-25OCT19-180-C,115,1571212662286,2.0,2.0,0.04,buy,2,178.49,69.6
2019-10-16 12:31:17.762,8729825,ETH-25OCT19-180-C,116,1571229077762,10.0,10.0,0.03,sell,2,173.12,74.14
2019-10-16 16:00:39.789,8739145,ETH-25OCT19-180-C,117,1571241639789,10.0,10.0,0.03,sell,3,172.83,75.98
2019-10-16 16:02:58.644,8740415,ETH-25OCT19-180-C,118,1571241778644,6.0,6.0,0.031,buy,0,173.0,77.12
2019-10-16 23:31:57.320,8749800,ETH-25OCT19-180-C,119,1571268717320,2.0,2.0,0.029,sell,2,175.28,66.86
2019-10-16 23:36:34.471,8749903,ETH-25OCT19-180-C,120,1571268994471,10.0,10.0,0.028,sell,2,175.06,66.0
2019-10-17 01:03:16.714,8751074,ETH-25OCT19-180-C,121,1571274196714,1.0,1.0,0.026,sell,2,173.71,67.67
2019-10-17 01:20:49.279,8751231,ETH-25OCT19-180-C,122,1571275249279,80.0,80.0,0.026,sell,3,174.02,66.65
2019-10-17 06:00:02.623,8753533,ETH-25OCT19-180-C,123,1571292002623,10.0,10.0,0.029,buy,0,173.99,72.79
2019-10-17 08:15:43.600,8754905,ETH-25OCT19-180-C,124,1571300143600,10.0,10.0,0.029,buy,1,175.76,66.41
2019-10-17 08:31:27.482,8756097,ETH-25OCT19-180-C,125,1571301087482,20.0,20.0,0.029,sell,1,176.02,65.54
2019-10-17 08:31:44.273,8756101,ETH-25OCT19-180-C,126,1571301104273,20.0,20.0,0.029,buy,1,176.03,65.5
2019-10-17 08:31:53.507,8756104,ETH-25OCT19-180-C,127,1571301113507,20.0,20.0,0.029,buy,1,176.07,65.36
2019-10-17 08:31:55.384,8756105,ETH-25OCT19-180-C,128,1571301115384,20.0,20.0,0.029,buy,1,176.08,65.32
2019-10-17 08:31:57.048,8756106,ETH-25OCT19-180-C,129,1571301117048,20.0,20.0,0.029,buy,1,176.07,65.28
2019-10-17 08:31:59.663,8756107,ETH-25OCT19-180-C,130,1571301119663,20.0,20.0,0.029,buy,1,176.07,65.36
2019-10-17 08:32:16.191,8756157,ETH-25OCT19-180-C,131,1571301136191,20.0,20.0,0.029,buy,1,176.17,64.96
2019-10-17 08:32:18.188,8756158,ETH-25OCT19-180-C,132,1571301138188,20.0,20.0,0.029,buy,1,176.18,64.92
2019-10-17 08:32:20.069,8756160,ETH-25OCT19-180-C,133,1571301140069,20.0,20.0,0.029,buy,1,176.18,64.92
2019-10-17 08:34:22.026,8756200,ETH-25OCT19-180-C,134,1571301262026,20.0,20.0,0.029,sell,1,176.27,64.57
2019-10-17 12:32:23.943,8760092,ETH-25OCT19-180-C,135,1571315543943,3.0,3.0,0.03,buy,0,175.74,68.98
2019-10-17 12:53:15.875,8760342,ETH-25OCT19-180-C,136,1571316795875,7.0,7.0,0.03,buy,1,176.43,66.29
2019-10-17 19:59:56.211,8766893,ETH-25OCT19-180-C,137,1571342396211,1.0,1.0,0.032,sell,0,176.63,70.36
