date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-06 14:18:39.388,43835942,BTC-29NOV19-8000-C,25,1570371519388,0.2,0.2,0.1115,sell,2,7906.37,76.4
2019-10-06 15:23:31.373,43843731,BTC-29NOV19-8000-C,26,1570375411373,0.2,0.2,0.1215,buy,0,8045.52,77.87
2019-10-06 16:48:51.156,43851036,BTC-29NOV19-8000-C,27,1570380531156,0.6,0.6,0.1165,sell,2,8010.97,75.98
2019-10-06 23:57:11.592,43889000,BTC-29NOV19-8000-C,28,1570406231592,5.0,5.0,0.114,sell,2,7870.53,79.27
2019-10-07 02:14:51.467,43904337,BTC-29NOV19-8000-C,29,1570414491467,1.2,1.2,0.113,buy,2,7832.85,80.16
2019-10-07 03:09:04.502,43906040,BTC-29NOV19-8000-C,30,1570417744502,1.0,1.0,0.114,buy,0,7848.42,80.27
2019-10-07 03:38:40.285,43910510,BTC-29NOV19-8000-C,31,1570419520285,1.2,1.2,0.11699999999999999,buy,0,7899.75,80.29
2019-10-07 12:36:13.842,43945600,BTC-29NOV19-8000-C,32,1570451773842,12.0,12.0,0.127,sell,0,8130.02,78.5
2019-10-07 13:22:07.468,43955907,BTC-29NOV19-8000-C,33,1570454527468,0.1,0.1,0.1325,buy,0,8195.5,79.99
2019-10-08 02:08:06.301,44011299,BTC-29NOV19-8000-C,34,1570500486301,0.1,0.1,0.1385,buy,0,8326.19,78.9
2019-10-08 02:11:09.068,44012049,BTC-29NOV19-8000-C,35,1570500669068,0.1,0.1,0.138,buy,2,8311.63,79.16
2019-10-08 02:14:25.354,44012478,BTC-29NOV19-8000-C,36,1570500865354,0.1,0.1,0.139,buy,0,8328.29,79.06
2019-10-08 14:01:35.874,44065391,BTC-29NOV19-8000-C,37,1570543295874,10.0,10.0,0.1285,buy,2,8211.52,76.67
2019-10-09 06:18:08.247,44163631,BTC-29NOV19-8000-C,38,1570601888247,10.0,10.0,0.1235,buy,2,8144.54,76.27
2019-10-09 08:54:18.825,44175633,BTC-29NOV19-8000-C,39,1570611258825,0.8,0.8,0.124,sell,0,8184.99,74.89
2019-10-11 05:01:43.639,44487170,BTC-29NOV19-8000-C,40,1570770103639,10.0,10.0,0.1595,buy,0,8803.25,75.53
2019-10-11 05:01:55.961,44487592,BTC-29NOV19-8000-C,41,1570770115961,10.0,10.0,0.1595,buy,1,8772.82,77.37
2019-10-11 05:17:17.432,44504802,BTC-29NOV19-8000-C,42,1570771037432,14.4,14.4,0.14,sell,2,8504.02,74.73
2019-10-11 06:44:15.347,44559734,BTC-29NOV19-8000-C,43,1570776255347,0.2,0.2,0.136,buy,2,8409.32,76.08
2019-10-11 15:30:28.259,44612363,BTC-29NOV19-8000-C,44,1570807828259,0.1,0.1,0.1305,buy,2,8328.89,75.69
2019-10-11 15:31:16.409,44612372,BTC-29NOV19-8000-C,45,1570807876409,0.9,0.9,0.129,buy,2,8327.86,74.6
2019-10-11 17:07:17.718,44624494,BTC-29NOV19-8000-C,46,1570813637718,8.0,8.0,0.131,sell,0,8361.56,74.08
2019-10-11 17:38:12.049,44627151,BTC-29NOV19-8000-C,47,1570815492049,1.0,1.0,0.1295,sell,2,8344.55,73.83
2019-10-12 13:47:23.167,44675767,BTC-29NOV19-8000-C,48,1570888043167,1.0,1.0,0.1275,sell,2,8334.28,74.09
2019-10-13 21:57:03.154,44784804,BTC-29NOV19-8000-C,49,1571003823154,10.0,10.0,0.1215,buy,2,8250.0,73.95
2019-10-14 01:39:20.162,44796189,BTC-29NOV19-8000-C,50,1571017160162,0.1,0.1,0.123,sell,0,8286.53,73.49
2019-10-14 07:27:04.864,44804977,BTC-29NOV19-8000-C,51,1571038024864,10.0,10.0,0.1235,buy,0,8312.67,72.88
2019-10-14 08:35:18.947,44806658,BTC-29NOV19-8000-C,52,1571042118947,0.1,0.1,0.122,sell,2,8316.08,71.85
2019-10-14 11:26:07.314,44811303,BTC-29NOV19-8000-C,53,1571052367314,0.3,0.3,0.1195,sell,2,8296.85,70.87
2019-10-14 13:34:04.441,44820578,BTC-29NOV19-8000-C,54,1571060044441,0.2,0.2,0.12,sell,0,8286.08,71.69
2019-10-14 15:37:05.284,44824562,BTC-29NOV19-8000-C,55,1571067425284,0.1,0.1,0.1185,sell,2,8276.49,71.17
2019-10-14 15:56:50.651,44825740,BTC-29NOV19-8000-C,56,1571068610651,5.0,5.0,0.1175,sell,2,8258.69,71.3
2019-10-14 19:50:48.479,44856666,BTC-29NOV19-8000-C,57,1571082648479,0.1,0.1,0.1225,sell,0,8344.02,70.94
2019-10-14 21:12:31.557,44862636,BTC-29NOV19-8000-C,58,1571087551557,10.0,10.0,0.119,sell,2,8281.51,70.82
2019-10-14 21:20:23.085,44864272,BTC-29NOV19-8000-C,59,1571088023085,0.1,0.1,0.12,buy,0,8297.74,71.25
2019-10-14 21:26:52.623,44864697,BTC-29NOV19-8000-C,60,1571088412623,0.1,0.1,0.1205,buy,0,8303.34,71.44
2019-10-14 23:51:46.458,44872319,BTC-29NOV19-8000-C,61,1571097106458,0.2,0.2,0.1225,buy,0,8350.5,70.63
2019-10-15 00:24:37.847,44877098,BTC-29NOV19-8000-C,62,1571099077847,10.0,10.0,0.1245,buy,0,8387.14,70.52
2019-10-15 01:12:50.748,44880765,BTC-29NOV19-8000-C,63,1571101970748,10.0,10.0,0.1215,sell,2,8356.85,69.64
2019-10-15 01:12:50.795,44880766,BTC-29NOV19-8000-C,64,1571101970795,10.0,10.0,0.1215,sell,3,8356.85,69.64
2019-10-15 01:12:50.838,44880767,BTC-29NOV19-8000-C,65,1571101970838,10.0,10.0,0.1215,sell,3,8356.85,69.64
2019-10-15 01:26:46.689,44881556,BTC-29NOV19-8000-C,66,1571102806689,10.0,10.0,0.121,buy,2,8339.34,70.1
2019-10-15 01:28:21.052,44881600,BTC-29NOV19-8000-C,67,1571102901052,10.0,10.0,0.121,buy,3,8340.47,70.07
2019-10-15 01:50:21.159,44882769,BTC-29NOV19-8000-C,68,1571104221159,10.0,10.0,0.121,buy,3,8338.69,70.17
2019-10-16 13:09:47.269,45041846,BTC-29NOV19-8000-C,69,1571231387269,10.0,10.0,0.0975,sell,2,7997.85,69.05
2019-10-16 15:12:15.267,45052734,BTC-29NOV19-8000-C,70,1571238735267,2.4,2.4,0.0955,sell,2,7978.31,68.53
2019-10-16 16:09:46.019,45062784,BTC-29NOV19-8000-C,71,1571242186019,5.0,5.0,0.0955,buy,3,7981.64,68.58
2019-10-16 16:10:18.644,45063095,BTC-29NOV19-8000-C,72,1571242218644,5.0,5.0,0.096,buy,0,7994.07,68.38
2019-10-16 16:10:26.640,45063568,BTC-29NOV19-8000-C,73,1571242226640,5.0,5.0,0.097,buy,0,8005.13,68.64
2019-10-16 16:44:33.998,45068073,BTC-29NOV19-8000-C,74,1571244273998,0.2,0.2,0.094,sell,2,7970.64,67.98
2019-10-16 17:14:15.436,45069984,BTC-29NOV19-8000-C,75,1571246055436,0.5,0.5,0.095,buy,0,7977.58,68.56
2019-10-16 23:01:51.574,45088257,BTC-29NOV19-8000-C,76,1571266911574,14.0,14.0,0.097,sell,0,8013.48,68.6
2019-10-17 00:53:20.529,45094650,BTC-29NOV19-8000-C,77,1571273600529,5.0,5.0,0.0965,buy,2,7972.39,70.2
2019-10-17 01:28:10.627,45095470,BTC-29NOV19-8000-C,78,1571275690627,1.0,1.0,0.094,sell,2,7972.57,68.37
2019-10-17 03:11:46.871,45097876,BTC-29NOV19-8000-C,79,1571281906871,0.1,0.1,0.096,buy,0,7984.07,69.36
