date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-07 00:41:30.457,43897055,BTC-27MAR20-28000-C,39,1570408890457,5.0,5.0,0.015,sell,2,7814.77,98.94
2019-10-08 02:12:49.347,44012239,BTC-27MAR20-28000-C,40,1570500769347,0.1,0.1,0.018,buy,0,8323.82,98.68
2019-10-08 02:22:45.393,44013351,BTC-27MAR20-28000-C,41,1570501365393,0.4,0.4,0.018,buy,1,8344.4,98.56
2019-10-09 05:22:41.090,44161200,BTC-27MAR20-28000-C,42,1570598561090,0.1,0.1,0.017,buy,2,8148.67,99.12
2019-10-09 14:19:51.563,44216608,BTC-27MAR20-28000-C,43,1570630791563,0.9,0.9,0.017,buy,3,8382.68,97.46
2019-10-09 14:25:17.829,44225885,BTC-27MAR20-28000-C,44,1570631117829,0.1,0.1,0.0185,buy,0,8429.01,98.61
2019-10-09 15:10:32.432,44247415,BTC-27MAR20-28000-C,45,1570633832432,5.5,5.5,0.021,buy,0,8468.07,100.82
