date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-10-07,BTC,25OCT19,7500,C,0.1045,78.53,3,8016.47,BTC-25OCT19-7500-C
2019-10-08,BTC,25OCT19,7500,C,0.11599999999999999,76.74,2,8209.66,BTC-25OCT19-7500-C
2019-10-09,BTC,25OCT19,7500,C,0.14400000000000002,80.67,5,8563.54,BTC-25OCT19-7500-C
2019-10-10,BTC,25OCT19,7500,C,0.1405,79.61,1,8542.32,BTC-25OCT19-7500-C
2019-10-11,BTC,25OCT19,7500,C,0.1155,67.59,2,8331.66,BTC-25OCT19-7500-C
2019-10-13,BTC,25OCT19,7500,C,0.1015,70.75,1,8187.74,BTC-25OCT19-7500-C
2019-10-14,BTC,25OCT19,7500,C,0.1095,64.76,2,8317.96,BTC-25OCT19-7500-C
2019-10-15,BTC,25OCT19,7500,C,0.0895,65.29,3,8108.85,BTC-25OCT19-7500-C
2019-10-16,BTC,25OCT19,7500,C,0.0835,69.17,1,8034.17,BTC-25OCT19-7500-C
2019-10-17,BTC,25OCT19,7500,C,0.084,63.94,2,8090.45,BTC-25OCT19-7500-C
