date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-10-06,ETH,27DEC19,100,P,0.035,114.08,2,169.11,ETH-27DEC19-100-P
2019-10-08,ETH,27DEC19,100,P,0.025,113.37,1,179.96,ETH-27DEC19-100-P
2019-10-09,ETH,27DEC19,100,P,0.024,114.64,1,182.69,ETH-27DEC19-100-P
2019-10-10,ETH,27DEC19,100,P,0.018000000000000002,112.8,5,191.36,ETH-27DEC19-100-P
2019-10-14,ETH,27DEC19,100,P,0.014,104.61,8,186.06,ETH-27DEC19-100-P
2019-10-15,ETH,27DEC19,100,P,0.014,102.0,1,182.4,ETH-27DEC19-100-P
2019-10-16,ETH,27DEC19,100,P,0.01,87.43,2,173.14,ETH-27DEC19-100-P
