date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-16 06:29:52.546,44987817,BTC-25OCT19-7750-P,1,1571207392546,3.0,3.0,0.018,sell,1,8170.95,63.27
2019-10-16 06:37:00.289,44987847,BTC-25OCT19-7750-P,2,1571207820289,3.0,3.0,0.018,sell,1,8169.93,63.23
2019-10-16 07:11:33.354,44989504,BTC-25OCT19-7750-P,3,1571209893354,0.1,0.1,0.018,sell,1,8150.13,61.92
2019-10-16 09:35:50.919,44998044,BTC-25OCT19-7750-P,4,1571218550919,0.1,0.1,0.0205,buy,0,8113.19,64.34
2019-10-16 11:40:36.739,45008572,BTC-25OCT19-7750-P,5,1571226036739,0.4,0.4,0.0205,buy,1,8071.46,61.49
2019-10-16 11:47:53.437,45019438,BTC-25OCT19-7750-P,6,1571226473437,2.5,2.5,0.0235,buy,0,8050.87,65.38
2019-10-16 12:42:05.409,45036270,BTC-25OCT19-7750-P,7,1571229725409,0.1,0.1,0.0245,sell,0,7982.01,61.85
2019-10-16 12:51:49.086,45039248,BTC-25OCT19-7750-P,8,1571230309086,0.1,0.1,0.0265,buy,0,7969.62,64.15
2019-10-16 12:58:32.759,45040499,BTC-25OCT19-7750-P,9,1571230712759,0.1,0.1,0.0275,buy,0,7986.58,67.34
2019-10-16 13:49:12.057,45044659,BTC-25OCT19-7750-P,10,1571233752057,0.8,0.8,0.025,buy,2,7978.88,62.5
2019-10-16 13:53:19.816,45044831,BTC-25OCT19-7750-P,11,1571233999816,0.3,0.3,0.025,buy,3,7976.2,62.28
2019-10-16 13:54:27.420,45044869,BTC-25OCT19-7750-P,12,1571234067420,0.2,0.2,0.025,buy,3,7974.65,62.15
2019-10-16 14:32:04.393,45047778,BTC-25OCT19-7750-P,13,1571236324393,0.2,0.2,0.0255,buy,0,7973.35,62.99
2019-10-16 14:39:13.525,45049738,BTC-25OCT19-7750-P,14,1571236753525,4.9,4.9,0.0255,sell,1,7965.69,62.37
2019-10-16 14:43:09.104,45050419,BTC-25OCT19-7750-P,15,1571236989104,10.0,10.0,0.0265,buy,0,7956.83,63.24
2019-10-16 14:44:13.320,45050533,BTC-25OCT19-7750-P,16,1571237053320,2.0,2.0,0.0265,buy,1,7961.12,63.7
2019-10-16 14:48:14.271,45051038,BTC-25OCT19-7750-P,17,1571237294271,2.0,2.0,0.027,buy,0,7949.45,63.56
2019-10-16 15:29:46.209,45053714,BTC-25OCT19-7750-P,18,1571239786209,0.5,0.5,0.025,buy,2,7968.48,61.81
2019-10-16 15:36:56.115,45054269,BTC-25OCT19-7750-P,19,1571240216115,1.0,1.0,0.0265,buy,0,7963.39,63.98
2019-10-16 16:03:23.382,45059152,BTC-25OCT19-7750-P,20,1571241803382,2.5,2.5,0.026,sell,2,7938.66,60.99
2019-10-16 16:03:52.991,45059939,BTC-25OCT19-7750-P,21,1571241832991,2.0,2.0,0.024,sell,2,7968.4,60.08
2019-10-16 20:06:46.815,45082318,BTC-25OCT19-7750-P,22,1571256406815,0.2,0.2,0.023,buy,2,7963.27,58.47
2019-10-16 20:17:28.597,45082634,BTC-25OCT19-7750-P,23,1571257048597,0.2,0.2,0.023,buy,3,7967.0,58.77
2019-10-16 21:08:58.368,45084453,BTC-25OCT19-7750-P,24,1571260138368,0.8,0.8,0.0235,sell,0,7984.17,61.21
2019-10-16 22:50:49.643,45087167,BTC-25OCT19-7750-P,25,1571266249643,0.2,0.2,0.022,sell,2,8003.05,60.48
2019-10-16 23:20:45.437,45089645,BTC-25OCT19-7750-P,26,1571268045437,24.0,24.0,0.0235,buy,0,8002.64,63.12
2019-10-16 23:20:45.437,45089646,BTC-25OCT19-7750-P,27,1571268045437,5.0,5.0,0.0235,buy,1,8002.64,63.12
2019-10-17 02:08:07.002,45096311,BTC-25OCT19-7750-P,28,1571278087002,1.0,1.0,0.0235,sell,1,7964.18,60.28
2019-10-17 07:45:31.211,45108964,BTC-25OCT19-7750-P,29,1571298331211,1.5,1.5,0.0235,buy,1,7971.79,61.79
2019-10-17 08:18:29.643,45111581,BTC-25OCT19-7750-P,30,1571300309643,2.0,2.0,0.0205,sell,2,8004.12,59.12
