date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-10-06,ETH,27DEC19,220,P,0.41200000000000003,113.72,1,170.32,ETH-27DEC19-220-P
2019-10-07,ETH,27DEC19,220,P,0.368,115.23,5,178.73,ETH-27DEC19-220-P
2019-10-09,ETH,27DEC19,220,P,0.324,106.15,2,182.89,ETH-27DEC19-220-P
2019-10-16,ETH,27DEC19,220,P,0.312,93.82,1,179.37,ETH-27DEC19-220-P
2019-10-17,ETH,27DEC19,220,P,0.31,75.65,1,174.55,ETH-27DEC19-220-P
