date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-06 13:54:07.076,8364353,ETH-27DEC19-220-C,93,1570370047076,105.0,105.0,0.111,sell,2,171.78,105.37
2019-10-06 18:39:08.559,8373669,ETH-27DEC19-220-C,94,1570387148559,320.0,320.0,0.111,sell,3,168.63,107.96
2019-10-06 20:03:17.785,8378570,ETH-27DEC19-220-C,95,1570392197785,1075.0,1075.0,0.111,sell,3,169.65,107.76
2019-10-07 00:28:40.086,8384305,ETH-27DEC19-220-C,96,1570408120086,500.0,500.0,0.11,sell,2,169.08,107.09
2019-10-07 00:28:41.093,8384308,ETH-27DEC19-220-C,97,1570408121093,500.0,500.0,0.11,sell,3,169.06,107.15
2019-10-07 00:28:42.300,8384312,ETH-27DEC19-220-C,98,1570408122300,500.0,500.0,0.11,sell,3,169.06,107.15
2019-10-09 13:38:20.908,8460703,ETH-27DEC19-220-C,99,1570628300908,200.0,200.0,0.125,buy,0,182.68,103.6
2019-10-09 13:39:46.962,8460756,ETH-27DEC19-220-C,100,1570628386962,180.0,180.0,0.126,buy,0,182.72,104.1
2019-10-09 13:40:08.547,8460763,ETH-27DEC19-220-C,101,1570628408547,20.0,20.0,0.126,sell,1,182.84,104.05
2019-10-11 16:08:00.999,8578266,ETH-27DEC19-220-C,102,1570810080999,1.0,1.0,0.114,sell,2,181.44,100.63
2019-10-14 11:51:33.252,8655102,ETH-27DEC19-220-C,103,1571053893252,1.0,1.0,0.105,sell,2,182.88,95.8
2019-10-14 15:01:04.289,8657272,ETH-27DEC19-220-C,104,1571065264289,76.0,76.0,0.1,buy,2,182.37,93.18
2019-10-14 15:01:04.293,8657273,ETH-27DEC19-220-C,105,1571065264293,24.0,24.0,0.1,buy,3,182.37,93.18
2019-10-14 16:20:03.419,8659093,ETH-27DEC19-220-C,106,1571070003419,4.0,4.0,0.092,sell,2,181.68,89.29
2019-10-14 16:24:29.024,8659446,ETH-27DEC19-220-C,107,1571070269024,200.0,200.0,0.094,sell,0,181.18,91.02
2019-10-14 21:41:15.794,8671895,ETH-27DEC19-220-C,108,1571089275794,96.0,96.0,0.098,sell,0,186.31,88.25
2019-10-16 06:57:56.995,8718072,ETH-27DEC19-220-C,109,1571209076995,20.0,20.0,0.081,sell,2,179.06,86.58
2019-10-16 12:59:04.152,8734095,ETH-27DEC19-220-C,110,1571230744152,4.0,4.0,0.064,sell,2,174.12,81.25
2019-10-17 13:59:31.393,8761323,ETH-27DEC19-220-C,111,1571320771393,1.0,1.0,0.074,buy,0,176.7,85.67
