date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-10-08,ETH,27MAR20,320,C,0.115,106.33,3,177.95,ETH-27MAR20-320-C
2019-10-12,ETH,27MAR20,320,C,0.105,100.6,1,184.07,ETH-27MAR20-320-C
2019-10-15,ETH,27MAR20,320,C,0.091,96.16,1,183.14,ETH-27MAR20-320-C
2019-10-16,ETH,27MAR20,320,C,0.065,89.65,2,173.56,ETH-27MAR20-320-C
2019-10-17,ETH,27MAR20,320,C,0.071,89.98,4,178.92,ETH-27MAR20-320-C
