date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-08 08:05:00.916,8427514,ETH-27MAR20-320-C,101,1570521900916,32.0,32.0,0.12300000000000001,sell,0,180.77,108.08
2019-10-08 20:50:18.310,8443810,ETH-27MAR20-320-C,102,1570567818310,5.0,5.0,0.115,buy,2,178.17,106.25
2019-10-08 20:52:51.416,8443863,ETH-27MAR20-320-C,103,1570567971416,3.0,3.0,0.115,buy,3,177.95,106.33
2019-10-12 09:01:30.279,8597734,ETH-27MAR20-320-C,104,1570870890279,100.0,100.0,0.105,buy,2,184.07,100.6
