date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-06 13:54:05.355,8364245,ETH-29NOV19-140-P,11,1570370045355,2.0,2.0,0.063,buy,0,172.21,99.94
2019-10-06 13:54:07.321,8364358,ETH-29NOV19-140-P,12,1570370047321,2.0,2.0,0.064,buy,0,171.78,100.22
2019-10-06 13:54:11.063,8364639,ETH-29NOV19-140-P,13,1570370051063,2.0,2.0,0.065,buy,0,171.34,99.98
2019-10-10 17:57:28.701,8525012,ETH-29NOV19-140-P,14,1570730248701,20.0,20.0,0.031,buy,2,190.4,95.88
2019-10-10 18:25:56.624,8525698,ETH-29NOV19-140-P,15,1570731956624,280.0,280.0,0.036000000000000004,buy,0,191.35,102.9
2019-10-11 13:13:27.298,8572508,ETH-29NOV19-140-P,16,1570799607298,2.0,2.0,0.034,sell,2,185.28,94.24
2019-10-11 18:36:38.203,8585827,ETH-29NOV19-140-P,17,1570818998203,20.0,20.0,0.038,sell,0,180.73,93.31
2019-10-11 18:36:50.736,8585836,ETH-29NOV19-140-P,18,1570819010736,20.0,20.0,0.038,sell,1,180.85,93.57
2019-10-12 19:00:41.191,8609714,ETH-29NOV19-140-P,19,1570906841191,20.0,20.0,0.038,buy,1,178.99,92.34
2019-10-14 13:44:44.160,8656722,ETH-29NOV19-140-P,20,1571060684160,4.0,4.0,0.03,sell,2,183.1,90.06
2019-10-14 16:47:13.904,8665548,ETH-29NOV19-140-P,21,1571071633904,20.0,20.0,0.027,sell,2,185.64,89.69
2019-10-14 20:53:54.157,8670862,ETH-29NOV19-140-P,22,1571086434157,1.0,1.0,0.029,buy,0,186.55,93.23
2019-10-15 05:11:36.268,8679604,ETH-29NOV19-140-P,23,1571116296268,1.0,1.0,0.026,sell,2,184.89,88.1
2019-10-15 05:18:18.252,8679652,ETH-29NOV19-140-P,24,1571116698252,1.0,1.0,0.026,sell,3,184.91,88.09
2019-10-15 16:21:25.544,8700745,ETH-29NOV19-140-P,25,1571156485544,20.0,20.0,0.031,sell,0,179.82,88.02
2019-10-16 06:30:04.657,8717832,ETH-29NOV19-140-P,26,1571207404657,1.0,1.0,0.03,sell,2,179.64,87.42
2019-10-16 07:25:29.356,8718946,ETH-29NOV19-140-P,27,1571210729356,1.0,1.0,0.033,sell,0,178.75,89.72
2019-10-16 09:33:02.867,8720553,ETH-29NOV19-140-P,28,1571218382867,13.0,13.0,0.035,sell,0,178.51,91.82
2019-10-17 05:24:12.956,8753255,ETH-29NOV19-140-P,29,1571289852956,10.0,10.0,0.028,sell,2,173.42,77.6
2019-10-17 19:10:05.185,8766349,ETH-29NOV19-140-P,30,1571339405185,80.0,80.0,0.031,buy,0,177.04,86.54
