date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-06 14:43:25.444,8367095,ETH-29NOV19-100-P,28,1570373005444,5.0,5.0,0.015,buy,2,171.95,110.53
2019-10-06 22:27:46.107,8380709,ETH-29NOV19-100-P,29,1570400866107,19.0,19.0,0.019,buy,0,170.5,117.03
2019-10-07 13:24:28.450,8400856,ETH-29NOV19-100-P,30,1570454668450,1.0,1.0,0.015,buy,2,178.14,117.31
2019-10-07 16:27:33.054,8404495,ETH-29NOV19-100-P,31,1570465653054,10.0,10.0,0.013999999999999999,sell,2,177.64,114.8
2019-10-09 03:25:29.229,8450765,ETH-29NOV19-100-P,32,1570591529229,34.0,34.0,0.009000000000000001,sell,2,180.67,107.54
2019-10-10 09:52:36.390,8509712,ETH-29NOV19-100-P,33,1570701156390,360.0,360.0,0.01,buy,0,189.49,119.21
2019-10-13 12:29:14.098,8632040,ETH-29NOV19-100-P,34,1570969754098,360.0,360.0,0.01,buy,1,183.41,117.42
2019-10-14 17:59:31.219,8668667,ETH-29NOV19-100-P,35,1571075971219,27.0,27.0,0.009,buy,2,186.42,118.92
2019-10-14 17:59:31.219,8668668,ETH-29NOV19-100-P,36,1571075971219,300.0,300.0,0.009,buy,3,186.42,118.92
2019-10-16 08:31:01.736,8720034,ETH-29NOV19-100-P,37,1571214661736,1.0,1.0,0.007,sell,2,178.3,107.4
2019-10-16 12:56:46.654,8734048,ETH-29NOV19-100-P,38,1571230606654,10.0,10.0,0.008,sell,0,174.43,107.24
