date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-10-07,ETH,27DEC19,360,C,0.033,111.82,1,181.3,ETH-27DEC19-360-C
2019-10-09,ETH,27DEC19,360,C,0.027000000000000003,105.45,2,184.04,ETH-27DEC19-360-C
2019-10-14,ETH,27DEC19,360,C,0.019,100.39,2,183.3,ETH-27DEC19-360-C
