date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-10-11,BTC,29NOV19,7500,C,0.1755,76.33,1,8493.33,BTC-29NOV19-7500-C
2019-10-12,BTC,29NOV19,7500,C,0.16,73.89,1,8323.24,BTC-29NOV19-7500-C
