date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-10-06,BTC,27DEC19,40000,C,0.0005,114.97,1,7937.51,BTC-27DEC19-40000-C
2019-10-08,BTC,27DEC19,40000,C,0.001,121.81,1,8174.32,BTC-27DEC19-40000-C
