date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-06 10:43:34.522,43825635,BTC-27MAR20-8000-P,273,1570358614522,0.1,0.1,0.225,sell,0,7936.16,83.49
2019-10-06 12:56:07.749,43830985,BTC-27MAR20-8000-P,274,1570366567749,0.1,0.1,0.222,sell,2,7958.82,82.97
2019-10-07 10:40:35.283,43935739,BTC-27MAR20-8000-P,275,1570444835283,1.0,1.0,0.22,buy,2,8001.89,84.54
2019-10-07 13:17:34.025,43954254,BTC-27MAR20-8000-P,276,1570454254025,5.0,5.0,0.212,sell,2,8170.67,85.77
2019-10-07 15:33:51.886,43968907,BTC-27MAR20-8000-P,277,1570462431886,0.4,0.4,0.205,sell,2,8166.31,83.21
2019-10-07 19:23:23.455,43991809,BTC-27MAR20-8000-P,278,1570476203455,0.5,0.5,0.204,buy,2,8234.51,84.73
2019-10-07 19:23:53.335,43991822,BTC-27MAR20-8000-P,279,1570476233335,3.5,3.5,0.203,buy,2,8233.76,84.31
2019-10-08 02:03:07.767,44010167,BTC-27MAR20-8000-P,280,1570500187767,0.1,0.1,0.1965,sell,2,8300.25,83.92
2019-10-08 05:50:02.178,44022426,BTC-27MAR20-8000-P,281,1570513802178,2.0,2.0,0.1985,sell,0,8248.66,83.7
2019-10-08 05:52:16.531,44022449,BTC-27MAR20-8000-P,282,1570513936531,2.0,2.0,0.198,sell,2,8251.72,83.59
2019-10-08 16:03:02.541,44078795,BTC-27MAR20-8000-P,283,1570550582541,0.1,0.1,0.2035,buy,0,8177.04,83.85
2019-10-08 16:03:34.345,44078832,BTC-27MAR20-8000-P,284,1570550614345,1.0,1.0,0.2055,buy,0,8179.86,84.7
2019-10-09 09:44:09.798,44183542,BTC-27MAR20-8000-P,285,1570614249798,0.5,0.5,0.2,buy,2,8183.49,83.74
2019-10-09 12:23:23.275,44196777,BTC-27MAR20-8000-P,286,1570623803275,0.1,0.1,0.2,sell,3,8178.0,83.12
2019-10-09 15:00:56.101,44243026,BTC-27MAR20-8000-P,287,1570633256101,1.4,1.4,0.182,buy,2,8486.09,84.41
2019-10-09 15:01:10.837,44243489,BTC-27MAR20-8000-P,288,1570633270837,1.1,1.1,0.182,buy,3,8471.35,83.96
2019-10-09 15:50:12.605,44279545,BTC-27MAR20-8000-P,289,1570636212605,4.9,4.9,0.1755,sell,2,8567.09,83.6
2019-10-09 18:15:09.994,44317671,BTC-27MAR20-8000-P,290,1570644909994,1.5,1.5,0.17,sell,2,8643.92,83.25
2019-10-09 21:43:21.550,44332852,BTC-27MAR20-8000-P,291,1570657401550,3.0,3.0,0.175,buy,0,8561.3,83.61
2019-10-10 01:47:08.568,44347314,BTC-27MAR20-8000-P,292,1570672028568,0.3,0.3,0.1745,sell,2,8566.4,83.36
2019-10-10 10:59:29.688,44383525,BTC-27MAR20-8000-P,293,1570705169688,6.0,6.0,0.1795,sell,0,8532.85,84.62
2019-10-10 12:47:16.087,44396425,BTC-27MAR20-8000-P,294,1570711636087,4.1,4.1,0.183,sell,0,8471.36,84.32
2019-10-10 13:17:21.114,44398852,BTC-27MAR20-8000-P,295,1570713441114,0.1,0.1,0.1775,sell,2,8485.91,82.71
2019-10-10 16:25:42.005,44418667,BTC-27MAR20-8000-P,296,1570724742005,1.6,1.6,0.1765,sell,2,8558.27,83.93
