date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-06 13:54:07.313,8364357,ETH-27MAR20-200-P,82,1570370047313,2.0,2.0,0.384,buy,2,171.78,104.88
2019-10-09 02:18:46.565,8449597,ETH-27MAR20-200-P,83,1570587526565,1.0,1.0,0.332,buy,2,180.02,101.08
2019-10-09 03:46:36.749,8451432,ETH-27MAR20-200-P,84,1570592796749,1.0,1.0,0.33399999999999996,buy,0,179.55,101.05
2019-10-10 08:33:13.931,8506423,ETH-27MAR20-200-P,85,1570696393931,20.0,20.0,0.28,buy,2,191.47,99.37
2019-10-11 06:06:53.808,8556443,ETH-27MAR20-200-P,86,1570774013808,1.0,1.0,0.299,buy,0,186.84,99.41
2019-10-11 11:22:30.567,8568817,ETH-27MAR20-200-P,87,1570792950567,1.0,1.0,0.309,buy,0,183.77,98.88
2019-10-11 16:07:51.818,8577878,ETH-27MAR20-200-P,88,1570810071818,1.0,1.0,0.319,buy,0,182.02,99.63
2019-10-11 16:08:12.026,8579077,ETH-27MAR20-200-P,89,1570810092026,1.0,1.0,0.32899999999999996,buy,0,180.17,100.07
2019-10-12 13:32:24.091,8602045,ETH-27MAR20-200-P,90,1570887144091,50.0,50.0,0.318,sell,2,183.67,102.07
2019-10-12 20:47:17.057,8618410,ETH-27MAR20-200-P,91,1570913237057,50.0,50.0,0.32799999999999996,sell,0,180.51,100.39
2019-10-13 07:19:03.838,8628608,ETH-27MAR20-200-P,92,1570951143838,1.0,1.0,0.319,buy,2,181.24,98.19
