date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-10-06,ETH,27MAR20,200,P,0.384,104.88,1,171.78,ETH-27MAR20-200-P
2019-10-09,ETH,27MAR20,200,P,0.334,101.05,2,179.55,ETH-27MAR20-200-P
2019-10-10,ETH,27MAR20,200,P,0.28,99.37,1,191.47,ETH-27MAR20-200-P
2019-10-11,ETH,27MAR20,200,P,0.329,100.07,4,180.17,ETH-27MAR20-200-P
2019-10-12,ETH,27MAR20,200,P,0.328,100.39,2,180.51,ETH-27MAR20-200-P
2019-10-13,ETH,27MAR20,200,P,0.316,101.33,4,183.96,ETH-27MAR20-200-P
