date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-07 18:17:06.475,8410701,ETH-29NOV19-280-C,16,1570472226475,5.0,5.0,0.034,buy,2,181.52,104.25
2019-10-07 18:19:29.906,8410824,ETH-29NOV19-280-C,17,1570472369906,1.0,1.0,0.034,buy,3,181.11,104.53
2019-10-08 12:00:40.776,8432117,ETH-29NOV19-280-C,18,1570536040776,10.0,10.0,0.03,sell,2,180.7,101.22
2019-10-08 12:19:56.696,8432791,ETH-29NOV19-280-C,19,1570537196696,10.0,10.0,0.028999999999999998,sell,2,179.5,101.32
2019-10-08 12:42:50.677,8434151,ETH-29NOV19-280-C,20,1570538570677,10.0,10.0,0.021,sell,2,181.46,90.83
2019-10-08 12:44:40.497,8434183,ETH-29NOV19-280-C,21,1570538680497,30.0,30.0,0.021,sell,3,181.29,90.9
2019-10-08 12:45:32.770,8434190,ETH-29NOV19-280-C,22,1570538732770,50.0,50.0,0.021,sell,3,181.32,90.86
2019-10-08 23:34:10.864,8446543,ETH-29NOV19-280-C,23,1570577650864,10.0,10.0,0.021,sell,3,180.16,92.11
2019-10-11 04:46:38.087,8539395,ETH-29NOV19-280-C,24,1570769198087,2.0,2.0,0.031,buy,0,197.1,91.44
2019-10-11 13:13:16.952,8572507,ETH-29NOV19-280-C,25,1570799596952,2.0,2.0,0.022,sell,2,185.27,91.74
2019-10-14 20:53:24.919,8670861,ETH-29NOV19-280-C,26,1571086404919,1.0,1.0,0.019,buy,2,186.54,90.1
2019-10-15 05:11:23.055,8679603,ETH-29NOV19-280-C,27,1571116283055,1.0,1.0,0.012,sell,2,184.89,81.47
2019-10-16 07:05:04.505,8718515,ETH-29NOV19-280-C,28,1571209504505,1.0,1.0,0.012,sell,3,178.69,87.53
