date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-10-07,ETH,25OCT19,120,P,0.007,120.9,3,177.17,ETH-25OCT19-120-P
2019-10-08,ETH,25OCT19,120,P,0.005,121.51,3,181.66,ETH-25OCT19-120-P
2019-10-09,ETH,25OCT19,120,P,0.004,134.72,2,191.66,ETH-25OCT19-120-P
2019-10-11,ETH,25OCT19,120,P,0.001,105.74,1,185.39,ETH-25OCT19-120-P
2019-10-12,ETH,25OCT19,120,P,0.001,107.71,1,183.25,ETH-25OCT19-120-P
