date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-10-07,ETH,29NOV19,260,C,0.044000000000000004,101.89,2,181.46,ETH-29NOV19-260-C
2019-10-09,ETH,29NOV19,260,C,0.043,91.0,4,194.18,ETH-29NOV19-260-C
2019-10-10,ETH,29NOV19,260,C,0.040999999999999995,92.83,1,191.39,ETH-29NOV19-260-C
2019-10-16,ETH,29NOV19,260,C,0.01,78.52,2,173.31,ETH-29NOV19-260-C
