date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-10-15,BTC,27DEC19,52000,C,0.0005,135.24,1,8295.67,BTC-27DEC19-52000-C
2019-10-17,BTC,27DEC19,52000,C,0.0005,138.69,1,8088.84,BTC-27DEC19-52000-C
