date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-06 13:54:43.639,8365385,ETH-18OCT19-190-P,3,1570370083639,40.0,40.0,0.126,sell,0,171.55,75.73
2019-10-08 05:05:52.881,8424774,ETH-18OCT19-190-P,4,1570511152881,2.0,2.0,0.082,buy,2,182.23,86.93
2019-10-09 14:08:48.554,8468092,ETH-18OCT19-190-P,5,1570630128554,119.0,119.0,0.049,sell,2,189.65,78.57
2019-10-09 14:08:48.581,8468096,ETH-18OCT19-190-P,6,1570630128581,1.0,1.0,0.049,sell,3,189.65,78.57
2019-10-09 14:30:56.801,8472588,ETH-18OCT19-190-P,7,1570631456801,1.0,1.0,0.044,buy,2,191.58,78.85
2019-10-09 15:28:17.676,8476886,ETH-18OCT19-190-P,8,1570634897676,1.0,1.0,0.045,buy,0,191.41,80.01
2019-10-09 21:04:04.003,8491195,ETH-18OCT19-190-P,9,1570655044003,15.0,15.0,0.043,sell,2,192.84,83.78
2019-10-10 09:16:24.432,8508294,ETH-18OCT19-190-P,10,1570698984432,1.0,1.0,0.05,buy,0,188.88,80.45
2019-10-10 12:02:54.598,8513234,ETH-18OCT19-190-P,11,1570708974598,1.0,1.0,0.048,buy,2,189.31,79.57
2019-10-10 16:17:37.603,8522986,ETH-18OCT19-190-P,12,1570724257603,2.0,2.0,0.042,buy,2,192.69,85.46
2019-10-11 04:44:23.605,8537671,ETH-18OCT19-190-P,13,1570769063605,1.0,1.0,0.03,buy,2,195.41,78.07
2019-10-11 08:04:06.548,8563065,ETH-18OCT19-190-P,14,1570781046548,1.0,1.0,0.055,buy,0,186.23,79.7
2019-10-11 09:26:51.000,8566358,ETH-18OCT19-190-P,15,1570786011000,2.0,2.0,0.054,sell,2,186.5,79.92
2019-10-11 11:19:31.789,8568378,ETH-18OCT19-190-P,16,1570792771789,5.0,5.0,0.057,sell,0,184.93,76.31
2019-10-11 13:18:10.383,8572554,ETH-18OCT19-190-P,17,1570799890383,1.0,1.0,0.049,sell,2,185.2,63.46
2019-10-11 13:19:41.002,8572603,ETH-18OCT19-190-P,18,1570799981002,2.0,2.0,0.056,buy,0,184.87,74.58
2019-10-11 16:08:13.220,8579254,ETH-18OCT19-190-P,19,1570810093220,40.0,40.0,0.073,sell,0,179.95,72.66
2019-10-11 18:35:36.449,8585549,ETH-18OCT19-190-P,20,1570818936449,15.0,15.0,0.068,buy,2,180.25,64.7
