date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-10-08,ETH,27MAR20,560,C,0.038,109.77,2,180.82,ETH-27MAR20-560-C
2019-10-13,ETH,27MAR20,560,C,0.03,106.08,2,180.39,ETH-27MAR20-560-C
