date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-08 20:50:48.215,8443811,ETH-27MAR20-360-C,46,1570567848215,5.0,5.0,0.093,buy,0,178.17,107.22
2019-10-09 08:49:35.103,8455113,ETH-27MAR20-360-C,47,1570610975103,5.0,5.0,0.08800000000000001,sell,2,181.53,103.75
2019-10-09 09:59:50.479,8457032,ETH-27MAR20-360-C,48,1570615190479,35.0,35.0,0.086,sell,2,182.72,102.34
2019-10-09 14:38:34.582,8473056,ETH-27MAR20-360-C,49,1570631914582,1.0,1.0,0.095,sell,0,191.67,102.26
2019-10-09 14:38:38.875,8473057,ETH-27MAR20-360-C,50,1570631918875,1.0,1.0,0.095,sell,1,191.67,102.25
2019-10-12 04:38:47.696,8595423,ETH-27MAR20-360-C,51,1570855127696,158.0,158.0,0.087,buy,2,183.46,103.43
2019-10-12 14:15:46.895,8602517,ETH-27MAR20-360-C,52,1570889746895,1.0,1.0,0.078,sell,2,182.46,99.89
2019-10-12 14:15:46.895,8602518,ETH-27MAR20-360-C,53,1570889746895,157.0,157.0,0.078,sell,3,182.46,99.89
