date_utc,tradeId,instrument,tradeSeq,timeStamp,quantity,amount,price,direction,tickDirection,indexPrice,iv
2019-10-07 01:44:59.709,8386052,ETH-27DEC19-380-C,22,1570412699709,180.0,180.0,0.021,sell,2,168.98,111.65
2019-10-07 11:45:41.557,8396422,ETH-27DEC19-380-C,23,1570448741557,150.0,150.0,0.024,buy,0,175.52,111.72
2019-10-07 17:33:14.015,8409566,ETH-27DEC19-380-C,24,1570469594015,13.0,13.0,0.028,buy,0,181.75,112.52
2019-10-08 11:47:30.538,8431805,ETH-27DEC19-380-C,25,1570535250538,160.0,160.0,0.022,sell,2,180.66,106.71
2019-10-08 11:47:30.633,8431806,ETH-27DEC19-380-C,26,1570535250633,20.0,20.0,0.022,sell,3,180.66,106.71
2019-10-09 13:34:09.956,8460671,ETH-27DEC19-380-C,27,1570628049956,160.0,160.0,0.022,buy,3,182.92,106.32
2019-10-09 13:42:24.265,8460819,ETH-27DEC19-380-C,28,1570628544265,320.0,320.0,0.023,buy,0,182.89,107.46
2019-10-09 21:26:48.184,8491358,ETH-27DEC19-380-C,29,1570656408184,10.0,10.0,0.025,sell,0,192.11,104.5
2019-10-09 21:33:06.967,8491426,ETH-27DEC19-380-C,30,1570656786967,10.0,10.0,0.025,sell,1,191.65,104.68
