date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-10-09,ETH,27DEC19,200,P,0.221,106.96,6,190.78,ETH-27DEC19-200-P
2019-10-10,ETH,27DEC19,200,P,0.211,106.41,2,193.44,ETH-27DEC19-200-P
2019-10-11,ETH,27DEC19,200,P,0.238,97.19,1,181.27,ETH-27DEC19-200-P
2019-10-12,ETH,27DEC19,200,P,0.237,97.19,5,180.93,ETH-27DEC19-200-P
