date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-10-09,ETH,29NOV19,180,C,0.149,95.79,1,182.08,ETH-29NOV19-180-C
2019-10-15,ETH,29NOV19,180,C,0.124,81.49,1,183.32,ETH-29NOV19-180-C
